processed_frame,rgb_stamp_s,depth_stamp_s,rgb_depth_offset_s,rgb_received,depth_received,unsynchronized_or_pending,status,point_count,correspondences,rmse_m,callback_latency_ms,process_peak_rss_bytes
493,1305031118.65,1305031118.65,5.96046447754e-06,494,493,0,"ok",1000,1000,0.0187936381279,2.58939,82722816
494,1305031118.68,1305031118.68,0.0042130947113,495,495,1,"ok",1000,998,0.0206981703039,4.027722,82722816
495,1305031118.71,1305031118.71,0.00128102302551,496,496,1,"ok",976,971,0.0258621798151,4.437381,82722816
496,1305031118.75,1305031118.75,3.09944152832e-05,497,496,0,"ok",977,972,0.0213422957255,1.843844,82722816
497,1305031118.78,1305031118.78,0.000487089157104,498,498,1,"ok",1026,1015,0.0374324462663,2.407676,82722816
498,1305031118.81,1305031118.81,0.000517845153809,499,499,1,"ok",980,980,0.02221284563,5.169896,82722816
499,1305031118.85,1305031118.85,2.121925354e-05,500,499,0,"ok",953,953,0.0201001780729,1.967591,82722816
500,1305031118.88,1305031118.88,0.00380611419678,501,501,1,"ok",977,975,0.0212597943639,1.992989,82722816
501,1305031118.91,1305031118.91,0.00156903266907,502,502,1,"ok",988,988,0.0209567954083,3.982744,82722816
502,1305031118.95,1305031118.95,3.50475311279e-05,503,502,0,"ok",998,998,0.0212417056297,2.618644,82722816
503,1305031118.98,1305031118.98,2.00271606445e-05,504,503,0,"ok",960,959,0.0181016018967,1.940931,82722816
504,1305031119.01,1305031119.01,0.00165104866028,505,505,1,"ok",901,901,0.0208398447568,3.746908,82722816
505,1305031119.05,1305031119.05,7.86781311035e-06,506,505,0,"ok",966,964,0.0216461724424,3.694829,82722816
506,1305031119.08,1305031119.08,0.000257015228271,507,507,1,"ok",938,938,0.0199960113508,2.347214,82722816
507,1305031119.11,1305031119.11,0.000443935394287,508,508,1,"ok",934,934,0.0186856709288,2.022243,82722816
508,1305031119.15,1305031119.15,1.31130218506e-05,509,508,0,"ok",928,928,0.0192940170727,2.026971,82722816
509,1305031119.18,1305031119.18,3.60012054443e-05,510,509,0,"ok",925,925,0.0202790344732,1.862623,82722816
510,1305031119.21,1305031119.21,0.000458002090454,511,511,1,"ok",941,938,0.0313421833596,2.312752,82722816
511,1305031119.25,1305031119.25,0.000260829925537,512,511,0,"ok",943,942,0.0206464487029,2.392713,82722816
512,1305031119.28,1305031119.28,3.19480895996e-05,513,512,0,"ok",949,945,0.021635178255,1.85396,82722816
513,1305031119.31,1305031119.31,0.000457048416138,514,514,1,"ok",964,963,0.0204984727912,2.146471,82722816
514,1305031119.35,1305031119.35,9.05990600586e-06,515,514,0,"ok",968,967,0.0183947982829,1.952838,82722816
515,1305031119.38,1305031119.38,0.000607967376709,516,516,1,"ok",979,979,0.0186901544697,2.04631,82722816
516,1305031119.41,1305031119.41,8.10623168945e-06,517,516,0,"ok",933,933,0.0198352652833,1.885256,82722816
517,1305031119.45,1305031119.45,2.00271606445e-05,518,517,0,"ok",913,913,0.020346904151,1.90052,82722816
518,1305031119.48,1305031119.48,0.00158476829529,519,519,1,"ok",891,891,0.0193032426821,1.858506,82722816
519,1305031119.51,1305031119.51,1.78813934326e-05,520,519,0,"ok",906,904,0.0211696770662,2.003135,82722816
520,1305031119.55,1305031119.55,3.19480895996e-05,521,520,0,"ok",886,884,0.0216125054535,2.169376,82722816
521,1305031119.58,1305031119.58,1.00135803223e-05,522,521,0,"ok",866,866,0.0205888613429,2.024898,82722816
522,1305031119.62,1305031119.62,7.15255737305e-06,523,522,0,"ok",865,860,0.0224445496806,3.215706,82722816
523,1305031119.65,1305031119.65,0.000986099243164,524,523,0,"rejected_high_rmse_0.1335",866,835,0.133521224805,3.805516,82722816
524,1305031119.68,1305031119.68,0.00364208221436,525,525,1,"ok",859,856,0.0216042734059,2.931176,82722816
525,1305031119.72,1305031119.72,1.71661376953e-05,526,525,0,"ok",812,812,0.0184646791816,2.665184,82722816
526,1305031119.75,1305031119.74,0.00230717658997,527,527,1,"ok",800,800,0.0195979789973,2.024647,82722816
527,1305031119.78,1305031119.78,0.000540971755981,528,528,1,"ok",786,786,0.0159422181337,2.252962,82722816
528,1305031119.81,1305031119.81,3.38554382324e-05,529,528,0,"ok",793,793,0.0164806658797,1.990115,82722816
529,1305031119.85,1305031119.85,1.59740447998e-05,530,529,0,"ok",803,800,0.0190252332381,1.94682,82722816
530,1305031119.88,1305031119.88,1.78813934326e-05,531,530,0,"ok",764,764,0.015964849466,2.138358,82722816
531,1305031119.91,1305031119.91,2.28881835938e-05,532,531,0,"ok",748,748,0.0132761522121,1.435558,82722816
532,1305031119.95,1305031119.95,7.00950622559e-05,533,532,0,"ok",767,757,0.0495734812439,2.474166,82722816
533,1305031119.98,1305031119.98,9.05990600586e-06,534,533,0,"ok",755,753,0.0185140180598,1.817375,82722816
534,1305031120.02,1305031120.02,1.90734863281e-05,535,534,0,"ok",753,752,0.0161563196969,1.62288,82722816
535,1305031120.05,1305031120.05,2.00271606445e-05,536,535,0,"ok",757,757,0.0172299287347,2.429318,82722816
536,1305031120.08,1305031120.08,0.00372791290283,537,537,1,"ok",743,743,0.0135568649156,1.579685,82722816
537,1305031120.12,1305031120.12,1.69277191162e-05,538,537,0,"ok",756,756,0.0121852460888,1.538453,82722816
538,1305031120.15,1305031120.15,1.81198120117e-05,539,538,0,"ok",746,746,0.0118951607323,1.533606,82722816
539,1305031120.18,1305031120.18,1.50203704834e-05,540,539,0,"ok",734,734,0.00960407738909,1.488318,82722816
540,1305031120.22,1305031120.22,1.09672546387e-05,541,540,0,"ok",740,740,0.0146954929356,1.476489,82722816
541,1305031120.25,1305031120.25,1.50203704834e-05,542,541,0,"ok",755,751,0.0201295327326,1.762892,82722816
542,1305031120.28,1305031120.28,1.12056732178e-05,543,542,0,"ok",744,743,0.0160953381737,1.486284,82722816
543,1305031120.32,1305031120.32,1.69277191162e-05,544,543,0,"ok",756,748,0.0403389451756,1.740518,82722816
544,1305031120.35,1305031120.35,1.00135803223e-05,545,544,0,"ok",750,748,0.0185767526782,1.583971,82722816
545,1305031120.38,1305031120.38,9.05990600586e-06,546,545,0,"ok",739,739,0.0170637030571,1.73486,82722816
546,1305031120.42,1305031120.42,4.48226928711e-05,547,546,0,"ok",746,746,0.0172815061421,1.982594,82722816
547,1305031120.45,1305031120.45,1.59740447998e-05,548,547,0,"ok",761,761,0.0202366972545,2.816202,82722816
548,1305031120.48,1305031120.48,0.00385022163391,549,549,1,"ok",752,751,0.0201101797839,2.484501,82722816
549,1305031120.51,1305031120.51,5.81741333008e-05,550,549,0,"ok",747,738,0.0438525882349,2.034772,82722816
550,1305031120.55,1305031120.55,7.10487365723e-05,551,550,0,"ok",786,778,0.0300944524677,2.403359,82722816
551,1305031120.58,1305031120.58,8.10623168945e-06,552,551,0,"ok",824,814,0.0648792830829,2.339913,82722816
552,1305031120.62,1305031120.62,3.50475311279e-05,553,552,0,"ok",840,836,0.0255184412015,2.367314,82722816
553,1305031120.65,1305031120.65,0.000746965408325,554,554,1,"ok",878,874,0.0249069086175,2.664413,82722816
554,1305031120.68,1305031120.68,0.000850915908813,555,555,1,"ok",900,895,0.0281949295092,2.656801,82722816
555,1305031120.71,1305031120.71,3.12328338623e-05,556,555,0,"ok",901,898,0.0246265461692,2.323278,82722816
556,1305031120.75,1305031120.75,2.69412994385e-05,557,556,0,"ok",907,905,0.023193460242,2.215715,82722816
557,1305031120.78,1305031120.78,1.38282775879e-05,558,557,0,"ok",965,941,0.080635462392,2.60959,82722816
558,1305031120.81,1305031120.81,3.91006469727e-05,559,559,1,"ok",992,974,0.0434590680093,4.062955,82722816
559,1305031120.85,1305031120.85,2.121925354e-05,560,559,0,"ok",973,964,0.0293233615676,2.118359,82722816
560,1305031120.88,1305031120.88,1.90734863281e-05,561,560,0,"ok",1018,1017,0.0209481277226,2.19199,82722816
561,1305031120.92,1305031120.92,1.00135803223e-05,562,561,0,"ok",1018,1012,0.0263495695498,3.065248,82722816
562,1305031120.95,1305031120.95,2.09808349609e-05,563,562,0,"ok",1027,1026,0.0205077355195,1.903725,82722816
563,1305031120.98,1305031120.98,2.40802764893e-05,564,563,0,"ok",1042,1039,0.0220830544687,2.062284,82722816
564,1305031121.02,1305031121.02,1.00135803223e-05,565,564,0,"ok",1043,1042,0.0212080544646,2.240052,82722816
565,1305031121.05,1305031121.05,0.000257015228271,566,565,0,"ok",1055,1043,0.0290858140942,2.528678,82722816
566,1305031121.08,1305031121.08,1.81198120117e-05,567,566,0,"ok",1041,1039,0.021263363964,2.228665,82722816
567,1305031121.11,1305031121.11,0.000181913375854,568,567,0,"ok",1097,1091,0.0288127280823,4.643181,82722816
568,1305031121.15,1305031121.15,2.40802764893e-05,569,568,0,"ok",1123,1122,0.0248222742413,5.468417,82722816
569,1305031121.18,1305031121.18,1.00135803223e-05,570,569,0,"ok",1166,1161,0.0258501356745,2.892538,82722816
570,1305031121.21,1305031121.21,1.09672546387e-05,571,570,0,"ok",1160,1155,0.0255105765973,3.337108,82722816
571,1305031121.25,1305031121.25,6.91413879395e-06,572,571,0,"ok",1186,1181,0.0321133712864,3.372993,82722816
572,1305031121.28,1305031121.28,5.41210174561e-05,573,573,1,"ok",1202,1202,0.0216494698779,2.59652,82722816
573,1305031121.31,1305031121.31,1.97887420654e-05,574,573,0,"ok",1217,1214,0.024191139257,2.750413,82722816
574,1305031121.35,1305031121.35,2.28881835938e-05,575,574,0,"ok",1235,1233,0.0246554411148,6.928021,82722816
575,1305031121.38,1305031121.38,2.21729278564e-05,576,575,0,"ok",1249,1244,0.0255364223694,3.549179,82722816
576,1305031121.41,1305031121.41,1.00135803223e-05,577,576,0,"ok",1257,1252,0.0273226062787,4.721289,82722816
577,1305031121.45,1305031121.45,0.000294923782349,578,578,1,"ok",1296,1278,0.111092707955,4.865917,82722816
578,1305031121.48,1305031121.48,5.10215759277e-05,579,578,0,"ok",1343,1331,0.056793874036,3.298571,82722816
579,1305031121.51,1305031121.51,5.69820404053e-05,580,579,0,"ok",1340,1331,0.0306569366151,7.10568,82722816
580,1305031121.55,1305031121.55,0.000460147857666,581,581,1,"ok",1328,1324,0.0256564882173,3.5365,82722816
581,1305031121.58,1305031121.58,9.05990600586e-06,582,581,0,"ok",1316,1305,0.029137284819,2.588208,82722816
582,1305031121.61,1305031121.61,1.8835067749e-05,583,582,0,"ok",1312,1308,0.0227554248569,2.728199,82722816
583,1305031121.65,1305031121.65,0.000216960906982,584,584,1,"ok",1358,1353,0.0238072598826,3.053141,82722816
584,1305031121.68,1305031121.68,1.12056732178e-05,585,584,0,"ok",1351,1342,0.0254918226201,3.456118,82722816
585,1305031121.71,1305031121.71,8.10623168945e-06,586,585,0,"ok",1336,1334,0.0208517958725,2.872748,82722816
586,1305031121.75,1305031121.75,0.00066089630127,587,587,1,"ok",1317,1315,0.0185235794437,2.452523,82722816
587,1305031121.78,1305031121.78,3.60012054443e-05,588,587,0,"ok",1306,1304,0.0193488202675,2.745285,82722816
588,1305031121.81,1305031121.81,5.00679016113e-06,589,588,0,"ok",1304,1303,0.0186923113561,2.756282,82722816
589,1305031121.85,1305031121.85,0.000465154647827,590,590,1,"ok",1297,1293,0.0255518887655,2.537291,82722816
590,1305031121.88,1305031121.88,6.29425048828e-05,591,590,0,"ok",1297,1296,0.0192213893485,2.578374,82722816
591,1305031121.91,1305031121.91,1.19209289551e-05,592,591,0,"ok",1271,1270,0.0179574631026,2.41075,82722816
592,1305031121.95,1305031121.95,3.00407409668e-05,593,592,0,"ok",1273,1267,0.026255080332,2.449368,82722816
593,1305031121.98,1305031121.98,9.05990600586e-06,594,593,0,"ok",1272,1267,0.0201123320216,2.393304,82722816
594,1305031122.01,1305031122.01,0.000168085098267,595,594,0,"ok",1265,1265,0.0190969374561,2.681178,82722816
595,1305031122.05,1305031122.05,0.0003981590271,596,596,1,"ok",1280,1275,0.0255891708387,2.838816,82722816
596,1305031122.08,1305031122.08,1.00135803223e-05,597,596,0,"ok",1288,1287,0.0209952312619,2.766016,82722816
597,1305031122.11,1305031122.11,1.59740447998e-05,598,597,0,"ok",1301,1300,0.0212630109889,2.548098,82722816
598,1305031122.15,1305031122.15,2.31266021729e-05,599,598,0,"ok",1256,1253,0.0240449678243,2.580677,82722816
599,1305031122.18,1305031122.18,1.00135803223e-05,600,599,0,"ok",1235,1232,0.0224629071123,3.438913,82722816
600,1305031122.21,1305031122.21,1.00135803223e-05,601,600,0,"ok",1245,1240,0.0242648082301,3.35754,82722816
601,1305031122.25,1305031122.25,3.60012054443e-05,602,601,0,"ok",1211,1209,0.0225267582669,4.723442,82722816
602,1305031122.28,1305031122.28,0.000305891036987,603,602,0,"ok",1159,1159,0.0217782714297,6.133551,82722816
603,1305031122.31,1305031122.31,1.97887420654e-05,604,603,0,"ok",1111,1106,0.0323645720686,4.131859,82722816
604,1305031122.35,1305031122.35,2.40802764893e-05,605,604,0,"ok",1119,1102,0.046399818973,8.307895,82722816
605,1305031122.38,1305031122.38,4.79221343994e-05,606,605,0,"ok",1088,1087,0.0228779581801,4.140642,82722816
606,1305031122.41,1305031122.42,1.09672546387e-05,607,606,0,"ok",1092,1090,0.0243401500882,4.250368,82722816
607,1305031122.45,1305031122.45,1.50203704834e-05,608,607,0,"ok",1072,1072,0.02432047316,3.174823,82722816
608,1305031122.48,1305031122.48,2.78949737549e-05,609,608,0,"ok",1102,1101,0.0246391912292,3.899969,82722816
609,1305031122.52,1305031122.52,3.81469726562e-05,610,609,0,"ok",1092,1088,0.0254935563456,2.870665,82722816
610,1305031122.55,1305031122.55,2.00271606445e-05,611,610,0,"ok",1105,1105,0.0234736938725,2.831665,82722816
611,1305031122.58,1305031122.58,8.82148742676e-06,612,611,0,"ok",1080,1079,0.0232787464111,2.820088,82722816
612,1305031122.61,1305031122.62,3.69548797607e-05,613,612,0,"ok",1039,1039,0.0219013368957,2.718835,82722816
613,1305031122.65,1305031122.65,2.19345092773e-05,614,613,0,"ok",1054,1054,0.0198855560735,2.107723,82722816
614,1305031122.68,1305031122.68,1.78813934326e-05,615,614,0,"ok",1023,1023,0.0184909304205,2.063075,82722816
615,1305031122.72,1305031122.72,1.09672546387e-05,616,615,0,"ok",1040,1038,0.0217370987178,2.151689,82722816
616,1305031122.75,1305031122.75,1.09672546387e-05,617,616,0,"ok",1051,1049,0.023003587131,2.284669,82722816
617,1305031122.78,1305031122.78,1.50203704834e-05,618,617,0,"ok",1027,1027,0.0216753617101,2.31756,82722816
618,1305031122.81,1305031122.81,1.00135803223e-05,619,618,0,"ok",982,979,0.0232135167895,4.389077,82722816
619,1305031122.85,1305031122.85,6.79492950439e-05,620,619,0,"ok",960,960,0.0220441834261,3.846538,82722816
620,1305031122.88,1305031122.88,2.09808349609e-05,621,620,0,"ok",932,932,0.0231178279263,3.419262,82722816
621,1305031122.91,1305031122.91,1.4066696167e-05,622,621,0,"ok",893,893,0.0213149971564,3.072499,82722816
622,1305031122.95,1305031122.95,7.20024108887e-05,623,622,0,"ok",898,898,0.0210062770375,2.299612,82722816
623,1305031122.98,1305031122.98,0.000185012817383,624,623,0,"ok",883,883,0.0189308017999,2.001152,82722816
624,1305031123.02,1305031123.02,1.19209289551e-05,625,624,0,"ok",870,864,0.0600479712825,2.320003,82722816
625,1305031123.05,1305031123.05,1.09672546387e-05,626,625,0,"ok",862,853,0.0438507398337,2.029384,82722816
626,1305031123.08,1305031123.08,1.71661376953e-05,627,626,0,"ok",870,857,0.0515682287063,1.86108,82722816
627,1305031123.11,1305031123.11,6.60419464111e-05,628,627,0,"ok",887,887,0.0183680163382,2.095474,82722816
628,1305031123.15,1305031123.15,1.81198120117e-05,629,628,0,"ok",889,887,0.0214689811798,5.610812,82722816
629,1305031123.18,1305031123.18,2.121925354e-05,630,629,0,"ok",853,852,0.0192301772703,2.369488,82722816
630,1305031123.21,1305031123.21,2.00271606445e-05,631,630,0,"ok",854,854,0.019253708491,2.915963,82722816
631,1305031123.25,1305031123.25,2.31266021729e-05,632,631,0,"ok",813,813,0.0183879368198,2.231059,82722816
632,1305031123.28,1305031123.28,1.59740447998e-05,633,632,0,"ok",756,753,0.0242999841916,2.499915,82722816
633,1305031123.31,1305031123.32,0.00966501235962,634,633,0,"ok",759,758,0.0203726899118,2.584913,82722816
634,1305031123.35,1305031123.35,1.19209289551e-05,635,634,0,"ok",734,734,0.0178287743192,2.138439,82722816
635,1305031123.38,1305031123.38,7.86781311035e-06,636,635,0,"ok",731,731,0.0175312732515,2.277439,82722816
636,1305031123.41,1305031123.42,0.00998020172119,637,636,0,"ok",737,737,0.0157363669119,1.624844,82722816
637,1305031123.45,1305031123.45,1.09672546387e-05,638,637,0,"ok",713,713,0.0154513876324,1.68202,82722816
638,1305031123.48,1305031123.48,1.09672546387e-05,639,638,0,"ok",709,709,0.0143656385752,1.683371,82722816
639,1305031123.51,1305031123.52,0.00836515426636,640,639,0,"ok",734,734,0.0153349319883,1.810083,82722816
640,1305031123.55,1305031123.55,6.00814819336e-05,641,640,0,"ok",729,729,0.0124768977855,1.684413,82722816
641,1305031123.58,1305031123.58,3.31401824951e-05,642,641,0,"ok",717,713,0.0200447562371,1.476789,82722816
642,1305031123.61,1305031123.62,0.00905203819275,643,642,0,"ok",736,736,0.0125711270439,1.645745,82722816
643,1305031123.65,1305031123.65,1.90734863281e-05,644,643,0,"ok",733,731,0.017642452989,1.748691,82722816
644,1305031123.68,1305031123.68,3.19480895996e-05,645,644,0,"ok",735,734,0.015102794286,1.607888,82722816
645,1305031123.71,1305031123.72,0.00865197181702,646,645,0,"ok",737,737,0.0140572630645,1.626876,82722816
646,1305031123.75,1305031123.75,0.000257015228271,647,646,0,"ok",715,715,0.0123339311767,1.464431,82722816
647,1305031123.78,1305031123.78,0.000279903411865,648,647,0,"ok",732,732,0.0112360810854,1.387425,82722816
648,1305031123.81,1305031123.82,0.00808787345886,649,648,0,"ok",724,724,0.00919103781254,1.392282,82722816
649,1305031123.85,1305031123.85,0.000107049942017,650,649,0,"ok",728,728,0.00948941529995,1.286863,82722816
650,1305031123.88,1305031123.88,3.31401824951e-05,651,650,0,"ok",733,733,0.00865914379252,1.369407,82722816
651,1305031123.91,1305031123.92,0.00455093383789,652,651,0,"ok",731,731,0.0115772065419,1.569369,82722816
652,1305031123.95,1305031123.95,8.79764556885e-05,653,652,0,"ok",737,737,0.00926285264843,1.26511,82722816
653,1305031123.98,1305031123.98,6.19888305664e-06,654,653,0,"ok",723,723,0.00935543202264,1.344481,82722816
654,1305031124.01,1305031124.02,0.00843501091003,655,654,0,"ok",727,727,0.0144956632656,1.739507,82722816
655,1305031124.05,1305031124.05,2.59876251221e-05,656,655,0,"ok",738,738,0.0151592356543,1.49691,82722816
656,1305031124.08,1305031124.08,6.48498535156e-05,657,656,0,"ok",729,729,0.0121512072411,1.519184,82722816
657,1305031124.11,1305031124.12,0.00833797454834,658,657,0,"ok",723,723,0.0149825196322,2.05333,82722816
658,1305031124.15,1305031124.15,1.21593475342e-05,659,658,0,"ok",738,736,0.0181124227794,1.532875,82722816
659,1305031124.18,1305031124.18,1.31130218506e-05,660,659,0,"rejected_high_rmse_0.1510",729,720,0.150953959803,1.890544,82722816
660,1305031124.21,1305031124.22,0.00578308105469,661,660,0,"ok",720,720,0.0155647581268,2.183557,82722816
661,1305031124.25,1305031124.25,1.31130218506e-05,662,661,0,"ok",726,723,0.0200489753497,1.86078,82722816
662,1305031124.28,1305031124.28,1.00135803223e-05,663,662,0,"ok",755,754,0.0183772414519,1.577101,82722816
663,1305031124.31,1305031124.32,0.00542092323303,664,663,0,"ok",718,717,0.0178304302563,1.779727,82722816
664,1305031124.35,1305031124.35,1.69277191162e-05,665,664,0,"ok",730,720,0.0385745685762,1.749582,82722816
665,1305031124.38,1305031124.38,1.19209289551e-05,666,665,0,"ok",749,744,0.0214363284416,2.707989,82722816
666,1305031124.41,1305031124.42,0.00711607933044,667,666,0,"ok",750,748,0.0220294974812,2.493355,82722816
667,1305031124.45,1305031124.45,1.12056732178e-05,668,667,0,"ok",766,761,0.0306845913342,2.476219,82722816
668,1305031124.48,1305031124.48,2.69412994385e-05,669,668,0,"ok",797,794,0.0227621362565,2.73536,82722816
669,1305031124.51,1305031124.52,0.00541305541992,670,669,0,"ok",810,804,0.0277885234122,2.148945,82722816
670,1305031124.55,1305031124.55,6.60419464111e-05,671,670,0,"ok",819,816,0.0246823178145,2.743142,82722816
671,1305031124.58,1305031124.58,0.00520181655884,672,671,0,"ok",840,835,0.0264130671981,2.045569,82722816
672,1305031124.61,1305031124.62,0.00629496574402,673,672,0,"ok",845,838,0.051127568616,2.528298,82722816
673,1305031124.65,1305031124.65,4.19616699219e-05,674,673,0,"ok",879,869,0.0437088963094,3.249066,82722816
674,1305031124.68,1305031124.69,0.00611090660095,675,674,0,"ok",933,932,0.0255513694861,3.010776,82722816
675,1305031124.71,1305031124.72,0.00453996658325,676,675,0,"ok",956,952,0.0257223184346,3.48375,82722816
676,1305031124.75,1305031124.75,5.10215759277e-05,677,676,0,"ok",957,951,0.0273656757434,2.675109,82722816
677,1305031124.78,1305031124.79,0.00581288337708,678,677,0,"ok",999,977,0.0692825761568,3.980761,82722816
678,1305031124.81,1305031124.82,0.00528120994568,679,678,0,"ok",1022,1017,0.0343095746087,3.513895,82722816
679,1305031124.85,1305031124.85,2.40802764893e-05,680,679,0,"ok",1050,1045,0.0264122707656,2.242156,82722816
680,1305031124.88,1305031124.88,0.00423908233643,681,680,0,"ok",1105,1096,0.0292662629784,2.814409,82722816
681,1305031124.91,1305031124.92,0.00732207298279,682,681,0,"ok",1099,1097,0.0252279971354,5.516129,82722816
682,1305031124.95,1305031124.95,1.78813934326e-05,683,682,0,"ok",1075,1074,0.0213413789662,2.034903,82722816
683,1305031124.98,1305031124.99,0.0070219039917,684,683,0,"ok",1084,1081,0.0223610402177,2.544432,82722816
684,1305031125.01,1305031125.02,0.00801301002502,685,684,0,"ok",1121,1116,0.0268760882198,3.492504,82722816
685,1305031125.05,1305031125.05,3.50475311279e-05,686,685,0,"ok",1166,1161,0.0272584301318,3.402238,82722816
686,1305031125.08,1305031125.08,0.00411581993103,687,686,0,"ok",1176,1174,0.0226995435664,2.800628,82722816
687,1305031125.11,1305031125.12,0.00766515731812,688,687,0,"ok",1205,1204,0.0223326404966,2.864366,82722816
688,1305031125.15,1305031125.15,2.40802764893e-05,689,688,0,"ok",1194,1194,0.0238376857858,4.027161,82722816
689,1305031125.18,1305031125.19,0.0077109336853,690,689,0,"ok",1197,1194,0.0285556357301,3.719066,82722816
690,1305031125.21,1305031125.22,0.00769805908203,691,690,0,"ok",1175,1173,0.0230223102547,3.056836,82722816
691,1305031125.25,1305031125.25,1.00135803223e-05,692,691,0,"ok",1180,1178,0.0209022366214,2.329908,82722816
692,1305031125.28,1305031125.29,0.00692892074585,693,692,0,"ok",1203,1200,0.0254901397141,4.012608,82722816
693,1305031125.31,1305031125.32,0.0076470375061,694,693,0,"ok",1206,1199,0.0299449519264,2.908792,82722816
694,1305031125.35,1305031125.35,1.8835067749e-05,695,694,0,"ok",1226,1225,0.0235327577117,2.944986,82722816
695,1305031125.38,1305031125.39,0.00739097595215,696,695,0,"ok",1196,1192,0.02426027517,2.670692,82722816
696,1305031125.41,1305031125.42,0.00823903083801,697,696,0,"ok",1217,1214,0.0277313018948,3.273102,82722816
697,1305031125.45,1305031125.45,3.69548797607e-05,698,697,0,"ok",1196,1182,0.103945681188,7.448327,82722816
698,1305031125.48,1305031125.49,0.00757503509521,699,698,0,"ok",1165,1161,0.0436552088659,3.692636,82722816
699,1305031125.51,1305031125.52,0.00803804397583,700,699,0,"ok",1153,1142,0.0296404456254,2.387515,82722816
700,1305031125.55,1305031125.55,3.00407409668e-05,701,700,0,"ok",1138,1134,0.0213159363457,2.55005,82722816
701,1305031125.58,1305031125.59,0.00599503517151,702,701,0,"ok",1133,1129,0.0252799808229,2.38405,82722816
702,1305031125.61,1305031125.62,0.00633716583252,703,702,0,"ok",1148,1145,0.0220588604372,3.43083,82722816
703,1305031125.65,1305031125.65,0.000221014022827,704,704,1,"ok",1113,1113,0.0218596478115,2.653857,82722816
704,1305031125.68,1305031125.68,0.00527405738831,705,704,0,"ok",1176,1172,0.0262970181264,3.643542,82722816
705,1305031125.71,1305031125.72,0.00422596931458,706,705,0,"ok",1203,1201,0.0248430294607,3.426734,82722816
706,1305031125.75,1305031125.75,3.19480895996e-05,707,706,0,"ok",1207,1204,0.0250212431187,3.716211,82722816
707,1305031125.78,1305031125.79,0.00745701789856,708,707,0,"ok",1222,1221,0.0202441191053,2.277218,82722816
708,1305031125.81,1305031125.82,0.00787687301636,709,708,0,"ok",1191,1188,0.0218646582446,2.507325,82722816
709,1305031125.85,1305031125.85,0.0073618888855,710,709,0,"ok",1192,1181,0.0322148785309,2.846819,82722816
710,1305031125.88,1305031125.89,0.00732707977295,711,710,0,"ok",1164,1163,0.0210750618541,2.797364,82722816
711,1305031125.91,1305031125.92,0.00802898406982,712,711,0,"ok",1209,1188,0.0466447835644,3.561738,82722816
712,1305031125.95,1305031125.96,0.00790882110596,713,712,0,"ok",1186,1178,0.0287855969368,6.529739,82722816
713,1305031125.98,1305031125.99,0.00776982307434,714,713,0,"ok",1195,1194,0.024843333693,4.007521,82722816
714,1305031126.01,1305031126.02,0.00823903083801,715,714,0,"ok",1208,1204,0.0261002003469,5.461126,82722816
715,1305031126.05,1305031126.06,0.00771403312683,716,715,0,"ok",1227,1226,0.0263234262158,5.700137,82722816
716,1305031126.08,1305031126.09,0.00771999359131,717,716,0,"ok",1185,1181,0.0240440023526,5.823253,82722816
717,1305031126.11,1305031126.12,0.00808191299438,718,717,0,"ok",1122,1121,0.0225702791131,4.372462,82722816
718,1305031126.15,1305031126.15,0.00756788253784,719,718,0,"ok",1108,1107,0.0241040291598,4.505163,82722816
719,1305031126.18,1305031126.19,0.00779008865356,720,719,0,"ok",1080,1078,0.0235361010555,5.10607,82722816
720,1305031126.21,1305031126.22,0.00815391540527,721,720,0,"ok",1024,1024,0.0220459787828,3.499795,82722816
721,1305031126.25,1305031126.26,0.00793790817261,722,721,0,"ok",947,945,0.0230594681595,5.309718,82722816
722,1305031126.28,1305031126.29,0.00774216651917,723,722,0,"ok",940,940,0.0219736421562,3.533736,82722816
723,1305031126.31,1305031126.32,0.00845503807068,724,723,0,"ok",903,902,0.0219718733517,2.76166,82722816
724,1305031126.35,1305031126.36,0.008052110672,725,724,0,"ok",837,836,0.0218368402611,2.393414,82722816
725,1305031126.38,1305031126.39,0.00805997848511,726,725,0,"ok",854,854,0.0209579005623,2.676451,82722816
726,1305031126.41,1305031126.42,0.00832796096802,727,726,0,"ok",773,773,0.0192402796445,2.048453,82722816
727,1305031126.45,1305031126.46,0.0080189704895,728,727,0,"ok",749,749,0.0195840246118,2.332352,82722816
728,1305031126.48,1305031126.49,0.0108530521393,729,728,0,"ok",725,725,0.0174671880386,1.771264,82722816
729,1305031126.51,1305031126.52,0.010910987854,730,729,0,"ok",718,712,0.022664503122,1.659336,82722816
730,1305031126.55,1305031126.56,0.0108349323273,731,730,0,"rejected_high_rmse_0.1396",727,696,0.139604580534,2.468888,82722816
731,1305031126.58,1305031126.59,0.0107221603394,732,731,0,"ok",703,702,0.0187414563328,1.868892,82722816
732,1305031126.61,1305031126.62,0.00715899467468,733,732,0,"ok",695,695,0.0166796239292,1.815121,82722816
733,1305031126.65,1305031126.65,0.00709795951843,734,733,0,"ok",694,692,0.0182634777252,2.387094,82722816
734,1305031126.68,1305031126.69,0.0105431079865,735,734,0,"ok",677,677,0.0147331661723,1.512183,82722816
735,1305031126.71,1305031126.72,0.00418710708618,736,735,0,"ok",678,678,0.0139397831723,1.697703,82722816
